deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.25862646;62.33894920;-0.00121506;-0.01362011;-1.47180307;-0.00004532;0.00050551;0.00265371 
0.23848939;62.57743859;-0.00134054;-0.01358662;-1.47159648;0.00028844;-0.00053936;0.00099017 
0.23899984;62.81643844;-0.00133081;-0.01346895;-1.47153807;0.00005057;-0.00005618;0.00129803 
0.24492860;63.06136703;-0.00106044;-0.01359436;-1.47166657;-0.00011146;-0.00047225;0.00136071 
0.25516343;63.31653047;-0.00114949;-0.01364343;-1.47187221;0.00010389;-0.00078831;0.00065019 
0.24488449;63.56141496;-0.00110810;-0.01356659;-1.47214806;-0.00047639;0.00017660;-0.00002929 
0.26514864;63.82656360;-0.00111645;-0.01372964;-1.47229826;-0.00066749;-0.00031673;0.00032855 
0.26008248;64.08664608;-0.00099829;-0.01374629;-1.47236276;0.00015597;-0.00055781;0.00178518 
0.23346806;64.32011414;-0.00089245;-0.01381354;-1.47246146;-0.00004597;-0.00105378;0.00167337 
0.27730775;64.59742188;-0.00089884;-0.01386672;-1.47241700;-0.00120016;0.00021467;0.00108189 
0.21916175;64.81658363;-0.00082926;-0.01398485;-1.47239923;-0.00054233;-0.00087217;0.00073773 
0.26891661;65.08550024;-0.00081665;-0.01397248;-1.47232485;-0.00074255;-0.00043655;0.00091231 
0.24114418;65.32664442;-0.00091431;-0.01399708;-1.47230148;0.00020485;-0.00023240;0.00079233 
0.25004578;65.57669020;-0.00100826;-0.01406732;-1.47220373;-0.00076081;-0.00093492;0.00111675 
0.24824572;65.82493591;-0.00098926;-0.01393670;-1.47221112;-0.00043226;-0.00005691;0.00155880 
0.24185991;66.06679583;-0.00096450;-0.01385247;-1.47216070;-0.00001231;-0.00036948;0.00217402 
0.25360990;66.32040572;-0.00100945;-0.01371929;-1.47209525;0.00080374;-0.00065891;0.00236943 
0.25627112;66.57667685;-0.00102479;-0.01340470;-1.47205317;0.00005759;-0.00091947;0.00118871 
0.24331760;66.81999445;-0.00107286;-0.01336878;-1.47200119;-0.00080106;0.00026132;0.00140325 
0.25675297;67.07674742;-0.00104050;-0.01335440;-1.47198153;0.00024002;-0.00049961;0.00107679 
0.24363112;67.32037854;-0.00098382;-0.01333382;-1.47194660;-0.00027701;-0.00023400;0.00129597 
0.28182936;67.60220790;-0.00095426;-0.01336012;-1.47192764;-0.00030235;0.00004216;0.00098867 
0.21789193;67.82009983;-0.00086379;-0.01340075;-1.47184730;-0.00045777;-0.00056469;0.00173607 
0.24597573;68.06607556;-0.00086977;-0.01343283;-1.47178209;-0.00074089;-0.00047344;0.00143804 
0.25003815;68.31611371;-0.00081876;-0.01360973;-1.47177720;0.00002589;-0.00016076;0.00165192 
0.25064421;68.56675792;-0.00060376;-0.01368868;-1.47176397;-0.00021125;-0.00017283;0.00128657 
0.25333762;68.82009554;-0.00061312;-0.01342001;-1.47170675;-0.00077511;-0.00069535;0.00136613 
0.25820613;69.07830167;-0.00074352;-0.01311514;-1.47163451;-0.00013700;0.00020794;0.00117553 
0.23841262;69.31671429;-0.00075435;-0.01320542;-1.47152221;-0.00023910;0.00036879;0.00089360 
0.28443956;69.60115385;-0.00070426;-0.01346683;-1.47147977;0.00066652;0.00018011;0.00154249 
0.21804166;69.81919551;-0.00084132;-0.01347486;-1.47146297;-0.00041037;-0.00095056;0.00123774 
0.24794078;70.06713629;-0.00085904;-0.01363598;-1.47149396;-0.00036709;-0.00050811;0.00126853 
0.25386405;70.32100034;-0.00066123;-0.01383000;-1.47145760;-0.00015268;-0.00027905;0.00092459 
0.26013231;70.58113265;-0.00053730;-0.01400518;-1.47142291;-0.00087163;-0.00084090;0.00039072 
0.23477793;70.81591058;-0.00055956;-0.01410429;-1.47136652;-0.00043066;0.00008628;0.00035902 
0.25111389;71.06702447;-0.00050672;-0.01440784;-1.47128236;-0.00059787;-0.00012835;0.00119313 
0.24377728;71.31080174;-0.00058912;-0.01452786;-1.47126949;-0.00042694;0.00001742;0.00045387 
0.25518584;71.56598759;-0.00067022;-0.01464527;-1.47118187;0.00069101;-0.00044718;0.00084625 
0.25498772;71.82097530;-0.00070662;-0.01470083;-1.47116482;-0.00010538;-0.00041320;0.00079609 
0.25525236;72.07622766;-0.00069286;-0.01459081;-1.47094917;-0.00026069;0.00002587;0.00264670 
0.23968601;72.31591368;-0.00074530;-0.01454768;-1.47100794;-0.00096267;-0.00116738;0.00177119 
0.24989057;72.56580424;-0.00074300;-0.01451111;-1.47088289;-0.00070372;0.00028251;0.00403127 
0.27069068;72.83649492;-0.00075544;-0.01470233;-1.47082043;-0.00086212;-0.00189393;0.00220729 
0.23342252;73.06991744;-0.00083146;-0.01483164;-1.47079635;-0.00155597;-0.00049267;-0.00008544 
0.25118184;73.32109928;-0.00087866;-0.01485913;-1.47059965;-0.00004653;-0.00086982;0.00040308 
0.24488211;73.56598139;-0.00081055;-0.01494855;-1.47051430;0.00048185;-0.00149018;-0.00104080 
0.24492645;73.81090784;-0.00085485;-0.01499734;-1.47040677;-0.00098902;-0.00111438;-0.00048661 
0.25857782;74.06948566;-0.00084703;-0.01498929;-1.47033775;-0.00044704;-0.00096079;-0.00036782 
0.24845147;74.31793714;-0.00083472;-0.01498744;-1.47013378;0.00064210;-0.00039759;0.00135283 
0.25899243;74.57692957;-0.00082738;-0.01509402;-1.47002518;-0.00088187;-0.00082774;0.00069813 
0.24380088;74.82073045;-0.00075331;-0.01542276;-1.46995866;-0.00076637;-0.00097929;0.00252691 
0.24859238;75.06932282;-0.00070405;-0.01574237;-1.46991909;-0.00034490;-0.00021407;0.00214788 
0.25334668;75.32266951;-0.00059370;-0.01580863;-1.46983790;-0.00031538;-0.00027872;0.00087122 
0.25361395;75.57628345;-0.00057430;-0.01582015;-1.46977437;0.00006406;-0.00015222;0.00051881 
0.24304819;75.81933165;-0.00050110;-0.01582584;-1.46963239;-0.00012896;-0.00052022;-0.00025480 
0.24278378;76.06211543;-0.00062275;-0.01593063;-1.46954262;0.00014921;-0.00040374;0.00044732 
0.24820161;76.31031704;-0.00072325;-0.01593463;-1.46942723;0.00026743;-0.00063217;0.00009026 
0.27892327;76.58924031;-0.00060611;-0.01587329;-1.46926343;-0.00023644;-0.00048399;-0.00023512 
0.24149036;76.83073068;-0.00047647;-0.01580291;-1.46917570;0.00066520;-0.00084354;0.00018620 
0.23307776;77.06380844;-0.00047281;-0.01573459;-1.46901751;0.00040644;-0.00040056;0.00229779 
0.25355339;77.31736183;-0.00034832;-0.01591724;-1.46893144;0.00002922;-0.00105464;0.00095535 
0.24834156;77.56570339;-0.00029712;-0.01595945;-1.46882415;0.00006731;-0.00066925;0.00171505 
0.25363803;77.81934142;-0.00036168;-0.01610235;-1.46860158;-0.00023927;-0.00047388;-0.00038424 
0.24843740;78.06777883;-0.00035552;-0.01622067;-1.46838248;-0.00009193;-0.00137993;0.00134198 
0.24835253;78.31613135;-0.00030240;-0.01629035;-1.46817338;0.00035463;-0.00121442;0.00233007 
0.24933434;78.56546569;-0.00024931;-0.01639102;-1.46799946;-0.00073928;-0.00111960;0.00159041 
0.26514077;78.83060646;-0.00024424;-0.01646918;-1.46795535;-0.00087537;-0.00064150;0.00071253 
0.23280382;79.06341028;0.00024247;-0.01638849;-1.46795690;0.00008214;-0.00078043;0.00096438 
0.25370049;79.31711078;0.00016974;-0.01647352;-1.46794450;0.00008604;-0.00076376;0.00192269 
0.25888777;79.57599854;-0.00008140;-0.01660874;-1.46787941;-0.00014818;0.00010918;0.00123290 
0.24391508;79.81991363;-0.00025142;-0.01667156;-1.46778679;-0.00032642;-0.00027761;0.00127138 
0.24789715;80.06781077;-0.00028429;-0.01644381;-1.46771729;0.00032215;-0.00020264;0.00171352 
0.24788928;80.31570005;-0.00029534;-0.01646057;-1.46760821;-0.00035181;0.00014133;0.00130411 
0.27399421;80.58969426;-0.00038014;-0.01649762;-1.46749139;-0.00048922;0.00027480;0.00157392 
0.23317146;80.82286572;-0.00041767;-0.01649376;-1.46734202;0.00033436;-0.00085044;0.00098990 
0.24403548;81.06690121;-0.00043478;-0.01657671;-1.46727645;-0.00095466;-0.00068237;0.00014270 
0.24338078;81.31028199;-0.00051664;-0.01667047;-1.46721292;-0.00030382;-0.00041415;0.00018589 
0.26930833;81.57959032;-0.00060350;-0.01665337;-1.46714687;-0.00009373;0.00013428;0.00061860 
0.24074697;81.82033730;-0.00074710;-0.01639901;-1.46695232;-0.00035268;0.00055470;-0.00157819 
0.24816823;82.06850553;-0.00080969;-0.01625429;-1.46687055;-0.00002058;-0.00061490;0.00253381 
0.24654937;82.31505489;-0.00089255;-0.01608806;-1.46687520;-0.00067180;0.00062479;0.00362027 
0.26430631;82.57936120;-0.00088499;-0.01597744;-1.46684873;-0.00110065;0.00013515;0.00191607 
0.23331833;82.81267953;-0.00098009;-0.01592492;-1.46678948;0.00033800;-0.00060551;0.00132591 
0.25739431;83.07007384;-0.00111808;-0.01585342;-1.46677577;-0.00091082;-0.00006705;0.00105411 
0.25504708;83.32512093;-0.00115355;-0.01587289;-1.46675944;-0.00025719;-0.00070166;0.00095941 
0.25434756;83.57946849;-0.00121925;-0.01581735;-1.46669376;-0.00091607;-0.00072815;0.00240641 
0.25087857;83.83034706;-0.00110932;-0.01581270;-1.46659863;0.00057072;-0.00092457;0.00217150 
0.23888040;84.06922746;-0.00098763;-0.01561289;-1.46651804;0.00132002;-0.00025090;0.00097116 
0.26100588;84.33023334;-0.00090799;-0.01544241;-1.46640038;-0.00053692;-0.00033770;0.00101036 
0.23523450;84.56546783;-0.00099887;-0.01529809;-1.46630979;-0.00092047;0.00069230;0.00179665 
0.25417542;84.81964326;-0.00103801;-0.01519800;-1.46624529;-0.00005052;-0.00112071;0.00236495 
0.24285674;85.06250000;-0.00105634;-0.01519553;-1.46626854;-0.00026814;-0.00051245;0.00178778 
0.25741982;85.31991982;-0.00101346;-0.01526499;-1.46626222;0.00002113;-0.00064831;0.00113824 
0.25904465;85.57896447;-0.00100793;-0.01534243;-1.46627629;-0.00023039;-0.00023205;0.00010946 
0.23599553;85.81496000;-0.00082640;-0.01532853;-1.46624124;0.00003967;-0.00037708;0.00110434 
0.25998068;86.07494068;-0.00095025;-0.01538682;-1.46622634;-0.00052299;-0.00029126;0.00202874 
0.23759770;86.31253839;-0.00090767;-0.01524746;-1.46612906;-0.00008399;-0.00029627;0.00154503 
0.26399231;86.57653069;-0.00094679;-0.01515588;-1.46614516;-0.00020920;-0.00101238;0.00242140 
0.24351692;86.82004762;-0.00106141;-0.01521681;-1.46610391;0.00020057;-0.00065939;0.00100840 
0.26051855;87.08056617;-0.00111691;-0.01503908;-1.46608090;-0.00032320;0.00010796;0.00019257 
0.24942279;87.32998896;-0.00116568;-0.01486050;-1.46605909;0.00025292;-0.00021654;0.00037626 
0.25935650;87.58934546;-0.00114926;-0.01458201;-1.46599638;-0.00057895;-0.00109362;0.00179248 
0.22550750;87.81485295;-0.00129970;-0.01449782;-1.46593773;-0.00016930;-0.00054407;0.00069964 
0.24983883;88.06469178;-0.00121851;-0.01454329;-1.46593678;0.00012478;-0.00049235;0.00149406 
0.25337481;88.31806660;-0.00123949;-0.01463497;-1.46598423;-0.00064908;-0.00002532;0.00119982 
0.24662137;88.56468797;-0.00138830;-0.01472847;-1.46603000;-0.00037379;-0.00021466;0.00054774 
0.26527858;88.82996655;-0.00153586;-0.01471421;-1.46600950;-0.00039730;-0.00108156;0.00113070 
0.23965693;89.06962347;-0.00153531;-0.01480908;-1.46588981;0.00099395;-0.00039989;0.00045004 
0.24814868;89.31777215;-0.00157544;-0.01467715;-1.46587932;-0.00008607;-0.00021457;0.00066453 
0.24675202;89.56452417;-0.00159623;-0.01466058;-1.46589267;-0.00047558;0.00049639;0.00042137 
0.25015903;89.81468320;-0.00153312;-0.01473193;-1.46582115;-0.00025240;-0.00095115;0.00138245 
0.24973989;90.06442308;-0.00146078;-0.01438966;-1.46580064;0.00021332;-0.00036313;-0.00011170 
0.24283576;90.30725884;-0.00133065;-0.01453515;-1.46580982;0.00007632;-0.00044770;0.00018519 
0.25719881;90.56445765;-0.00148488;-0.01465731;-1.46579790;-0.00018271;-0.00020066;0.00124319 
0.24853182;90.81298947;-0.00151766;-0.01457129;-1.46589589;-0.00054479;-0.00059310;0.00126202 
0.25391841;91.06690788;-0.00155288;-0.01442679;-1.46585703;-0.00062087;-0.00144700;0.00223611 
0.24839520;91.31530309;-0.00166972;-0.01449891;-1.46585441;0.00040792;-0.00063428;0.00053213 
0.27444863;91.58975172;-0.00156830;-0.01451108;-1.46590650;0.00011960;-0.00064056;-0.00130488 
0.23486543;91.82461715;-0.00156560;-0.01443404;-1.46594846;0.00047838;-0.00049560;0.00005984 
0.25023675;92.07485390;-0.00147119;-0.01436882;-1.46592712;-0.00019273;-0.00057961;0.00017713 
0.24457359;92.31942749;-0.00149476;-0.01419294;-1.46599913;-0.00013439;-0.00044227;-0.00187110 
0.27980661;92.59923410;-0.00153931;-0.01408244;-1.46598804;0.00001016;-0.00002636;-0.00005888 
0.22523808;92.82447219;-0.00155516;-0.01402146;-1.46599078;0.00092377;-0.00092727;-0.00119652 
0.23998404;93.06445622;-0.00165123;-0.01403113;-1.46604776;-0.00065498;-0.00007666;0.00176404 
0.28545904;93.34991527;-0.00159297;-0.01419580;-1.46603298;0.00038084;-0.00021296;0.00260043 
0.22530818;93.57522345;-0.00149666;-0.01437723;-1.46606636;-0.00098650;-0.00089873;0.00052670 
0.23799658;93.81322002;-0.00190222;-0.01440803;-1.46608412;-0.00025140;0.00004162;0.00106051 
0.25615907;94.06937909;-0.00197151;-0.01433429;-1.46608043;-0.00023973;-0.00027090;0.00054983 
0.24835801;94.31773710;-0.00190675;-0.01440222;-1.46605802;-0.00052596;-0.00071185;0.00162360 
0.24642825;94.56416535;-0.00175701;-0.01435125;-1.46601248;-0.00017171;-0.00028458;0.00078482 
0.25343776;94.81760311;-0.00166187;-0.01420080;-1.46595645;-0.00027238;-0.00000231;0.00095757 
0.25313568;95.07073879;-0.00123654;-0.01398660;-1.46599269;0.00013959;0.00066225;0.00082087 
0.24834681;95.31908560;-0.00130855;-0.01386095;-1.46599770;-0.00052408;0.00002637;0.00179858 
0.24698734;95.56607294;-0.00141634;-0.01382861;-1.46598303;-0.00063637;-0.00063872;0.00338596 
0.25822592;95.82429886;-0.00157978;-0.01379691;-1.46603441;-0.00059619;-0.00089193;0.00209810 
0.24415731;96.06845617;-0.00149116;-0.01380510;-1.46605539;-0.00064885;-0.00049506;-0.00025109 
0.24596357;96.31441975;-0.00131089;-0.01379020;-1.46592259;0.00049852;-0.00082240;0.00081568 
0.27398968;96.58840942;-0.00126673;-0.01384871;-1.46587050;0.00056754;-0.00095554;0.00104127 
0.23099756;96.81940699;-0.00115616;-0.01377868;-1.46579337;0.00072701;0.00012949;0.00115908 
0.24811602;97.06752300;-0.00114372;-0.01382931;-1.46578860;-0.00016277;-0.00038191;0.00033261 
0.26165867;97.32918167;-0.00105626;-0.01391352;-1.46576262;-0.00091689;-0.00029801;0.00198969 
0.24065471;97.56983638;-0.00091033;-0.01398394;-1.46576083;-0.00032346;-0.00064402;0.00153205 
0.25442362;97.82426000;-0.00100604;-0.01400687;-1.46563053;-0.00022123;-0.00020940;0.00130766 
0.24372196;98.06798196;-0.00091872;-0.01421962;-1.46555626;0.00005746;-0.00088078;-0.00022558 
0.24847412;98.31645608;-0.00086981;-0.01440487;-1.46539223;-0.00050784;-0.00106436;0.00123959 
0.26888847;98.58534455;-0.00077566;-0.01436772;-1.46531391;0.00167649;0.00002282;0.00189726 
0.23293924;98.81828380;-0.00066461;-0.01444445;-1.46525550;0.00048843;-0.00053669;0.00299550 
0.25594306;99.07422686;-0.00079274;-0.01461549;-1.46518683;-0.00037742;-0.00089053;0.00283168 
0.23961163;99.31383848;-0.00081325;-0.01462199;-1.46510243;0.00022368;-0.00049894;0.00126553 
0.25002980;99.56386828;-0.00078991;-0.01465304;-1.46511161;-0.00094639;-0.00068022;0.00050908 
0.24970031;99.81356859;-0.00071233;-0.01475232;-1.46505725;-0.00068203;-0.00128398;0.00047492 
0.27555299;100.08912158;-0.00084383;-0.01482255;-1.46508896;-0.00022272;0.00034409;0.00120552 
0.27553511;100.36465669;-0.00095817;-0.01487672;-1.46498549;-0.00049780;-0.00059083;0.00138896 
0.26610112;100.63075781;-0.00083628;-0.01490222;-1.46503127;0.00019640;-0.00037147;0.00044021 
0.29607725;100.92683506;-0.00064060;-0.01493749;-1.46498346;-0.00002535;-0.00117692;0.00118687 
0.29282641;101.21966147;-0.00042055;-0.01509491;-1.46494663;0.00019809;-0.00082254;0.00121774 
0.37164998;101.59131145;-0.00021018;-0.01510190;-1.46485722;0.00111969;-0.00057741;0.00165558 
0.24590993;101.83722138;-0.00013519;-0.01510662;-1.46482170;-0.00043928;-0.00096792;0.00179864 
0.32637572;102.16359711;-0.00015850;-0.01526221;-1.46493220;-0.00032218;-0.00089073;0.00034784 
0.26047444;102.42407155;-0.00027501;-0.01527956;-1.46487546;0.00006163;-0.00012157;0.00089592 
0.28068304;102.70475459;-0.00018337;-0.01521844;-1.46485853;-0.00080051;-0.00040204;0.00091064 
0.26634645;102.97110105;-0.00018017;-0.01520751;-1.46478736;0.00003450;-0.00011588;0.00040053 
0.26041365;103.23151469;-0.00021484;-0.01517931;-1.46479023;0.00012760;-0.00009469;0.00130757 
0.28564668;103.51716137;-0.00028702;-0.01531558;-1.46476841;0.00038930;-0.00113018;0.00161781 
0.42083979;103.93800116;-0.00056089;-0.01520491;-1.46478117;0.00044844;-0.00087642;0.00210939 
0.34259057;104.28059173;-0.00087686;-0.01506731;-1.46477890;-0.00031439;0.00042576;0.00331474 
0.28038001;104.56097174;-0.00103404;-0.01506752;-1.46477616;-0.00125667;-0.00074843;0.00120131 
0.22039294;104.78136468;-0.00094364;-0.01510341;-1.46477735;0.00028196;-0.00018178;0.00138987 
0.30076385;105.08212852;-0.00089443;-0.01501420;-1.46480870;-0.00024665;0.00001798;0.00268709 
0.34212804;105.42425656;-0.00080702;-0.01493374;-1.46477222;0.00041056;-0.00036275;0.00132334 
0.27537608;105.69963264;-0.00067060;-0.01476602;-1.46474791;0.00003588;-0.00057549;0.00149886 
0.25528836;105.95492101;-0.00073655;-0.01475848;-1.46476495;0.00051906;0.00033852;0.00008556 
0.06618881;106.02110982;-0.00085767;-0.01470603;-1.46483374;0.00023186;-0.00060630;0.00288929 
0.07176661;106.09287643;-0.00092640;-0.01475350;-1.46484613;-0.00016468;-0.00047621;0.00281985 
0.11700082;106.20987725;-0.00106689;-0.01472846;-1.46484768;0.00052406;-0.00092679;0.00303477 
0.05597258;106.26584983;-0.00123269;-0.01463496;-1.46484756;-0.00070290;-0.00115469;0.00245213 
0.05091524;106.31676507;-0.00140224;-0.01453594;-1.46481371;-0.00000334;-0.00118031;0.00234259 
0.24703336;106.56379843;-0.00128287;-0.01454153;-1.46473968;-0.00158283;-0.00014170;0.00082922 
0.24964666;106.81344509;-0.00086480;-0.01446786;-1.46474659;-0.00031517;-0.00011278;-0.00129341 
0.26015854;107.07360363;-0.00058953;-0.01446803;-1.46467042;-0.00046535;-0.00027415;0.00014517 
0.24290490;107.31650853;-0.00047682;-0.01440524;-1.46468675;-0.00078372;-0.00088954;0.00099004 
0.25454164;107.57105017;-0.00036490;-0.01438163;-1.46473193;-0.00040648;0.00003231;0.00030269 
0.25761795;107.82866812;-0.00036561;-0.01442915;-1.46476948;-0.00009932;-0.00048464;0.00247372 
0.27547550;108.10414362;-0.00043465;-0.01453922;-1.46479666;-0.00057060;0.00022714;0.00161481 
0.25023460;108.35437822;-0.00041190;-0.01453373;-1.46477544;-0.00003063;-0.00139780;0.00139647 
0.32695460;108.68133283;-0.00043443;-0.01447746;-1.46480083;-0.00026517;-0.00050537;0.00121181 
0.24506998;108.92640281;-0.00049851;-0.01465255;-1.46482980;-0.00025002;-0.00062070;0.00221836 
0.26552796;109.19193077;-0.00069242;-0.01473080;-1.46464741;-0.00062050;-0.00011943;0.00037835 
0.25518298;109.44711375;-0.00068934;-0.01473502;-1.46441221;0.00023399;-0.00174966;-0.00078817 
0.35238409;109.79949784;-0.00056984;-0.01465413;-1.46424615;0.00023025;-0.00065566;0.00027877 
0.31593752;110.11543536;-0.00061509;-0.01472379;-1.46436214;-0.00057039;-0.00111877;-0.00022848 
0.31072307;110.42615843;-0.00069873;-0.01470875;-1.46438384;0.00023172;-0.00002024;0.00183055 
0.28073454;110.70689297;-0.00069577;-0.01476040;-1.46440220;-0.00062405;0.00016151;0.00023649 
0.27069592;110.97758889;-0.00055267;-0.01484944;-1.46438801;-0.00043887;-0.00020215;0.00112308 
0.19925022;111.17683911;-0.00060081;-0.01485940;-1.46443844;-0.00088127;-0.00055349;0.00015780 
0.06110215;111.23794127;-0.00072886;-0.01467527;-1.46447670;0.00024650;-0.00062242;0.00037539 
0.11210418;111.35004544;-0.00090301;-0.01477604;-1.46442366;0.00003594;-0.00056820;-0.00022419 
0.22346711;111.57351255;-0.00089008;-0.01479878;-1.46450055;-0.00000316;-0.00062404;-0.00049639 
0.23982978;111.81334233;-0.00106359;-0.01495505;-1.46457970;-0.00010074;-0.00011916;0.00131168 
0.27357101;112.08691335;-0.00114673;-0.01507945;-1.46461034;-0.00032162;-0.00120418;0.00164203 
0.27610588;112.36301923;-0.00108881;-0.01493583;-1.46463645;0.00069006;0.00034815;0.00097986 
0.25586772;112.61888695;-0.00109073;-0.01495990;-1.46462810;-0.00050785;-0.00036654;0.00021475 
0.25016022;112.86904716;-0.00110572;-0.01483525;-1.46463597;0.00057796;-0.00082296;0.00172604 
0.26012826;113.12917542;-0.00113396;-0.01460991;-1.46467984;-0.00102190;-0.00045857;0.00173254 
0.25510979;113.38428521;-0.00109663;-0.01439345;-1.46468556;-0.00060858;-0.00003684;0.00170032 
0.28118181;113.66546702;-0.00093390;-0.01422022;-1.46470296;-0.00066344;-0.00086077;0.00185349 
0.24504399;113.91051102;-0.00090589;-0.01436168;-1.46469522;-0.00042267;-0.00084154;0.00194009 
0.27070284;114.18121386;-0.00089543;-0.01427204;-1.46474946;-0.00015943;-0.00055357;0.00205390 
0.24004531;114.42125916;-0.00078555;-0.01408616;-1.46479285;0.00033667;0.00033743;0.00015359 
0.32689643;114.74815559;-0.00092892;-0.01399854;-1.46483850;-0.00009567;-0.00040178;0.00044735 
0.30580497;115.05396056;-0.00084203;-0.01405332;-1.46487772;0.00017871;-0.00074804;0.00093595 
0.25020838;115.30416894;-0.00090975;-0.01407003;-1.46490896;0.00132067;-0.00001407;0.00129010 
0.28580451;115.58997345;-0.00095240;-0.01402774;-1.46490169;0.00058276;-0.00062130;0.00220829 
0.30135298;115.89132643;-0.00087603;-0.01397945;-1.46489811;0.00080118;0.00005793;0.00160774 
0.24495125;116.13627768;-0.00083442;-0.01402943;-1.46499097;0.00000137;-0.00179512;0.00019905 
0.31592274;116.45220041;-0.00055394;-0.01402098;-1.46500182;0.00003845;0.00003945;0.00069400 
0.26532555;116.71752596;-0.00035076;-0.01416652;-1.46504617;0.00007261;-0.00126697;0.00134574 
0.32696319;117.04448915;-0.00036109;-0.01428036;-1.46524441;0.00006594;-0.00078077;0.00261280 
0.28066039;117.32514954;-0.00052997;-0.01436649;-1.46533322;-0.00003198;0.00031821;0.00240020 
0.26557183;117.59072137;-0.00037909;-0.01436940;-1.46536136;-0.00015546;-0.00115833;0.00020717 
0.23504758;117.82576895;-0.00017683;-0.01429676;-1.46556127;0.00120062;-0.00114374;-0.00702318 
0.26127648;118.08704543;0.00002969;-0.01429501;-1.46556759;-0.00045378;-0.00068431;-0.00076564 
0.22501302;118.31205845;0.00007770;-0.01419555;-1.46551740;0.00030805;-0.00003618;0.00486963 
0.26583719;118.57789564;0.00013444;-0.01416812;-1.46553576;-0.00122944;-0.00044591;0.00194475 
0.25500727;118.83290291;0.00033725;-0.01422238;-1.46558237;0.00024422;-0.00009195;0.00294629 
0.30650997;119.13941288;0.00070574;-0.01398246;-1.46581805;0.00042837;-0.00044268;-0.00210267 
